,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,flow_es_fr,flow_fr_es,flow_es_pt,flow_pt_es,day_ahead_price
2024-02-25 00:00:00+00:00,260.25,2683.7916666666665,244.125,4.0,546.125,2142.5416666666665,1109.75,1771.875,4670.333333333333,9.0,80.16666666666667,2063.7916666666665,199.04166666666666,14760.0,2436.2004166666666,0.0,55.07083333333333,592.3349999999999,3.014583333333334
2024-02-26 00:00:00+00:00,221.79166666666666,3015.2916666666665,323.4583333333333,4.125,635.5416666666666,1727.25,1199.2916666666667,2841.2083333333335,4956.791666666667,9.0,80.75,3507.4583333333335,193.5,15076.125,2306.4020833333334,0.0,135.29958333333335,691.7183333333332,3.7916666666666665
2024-02-27 00:00:00+00:00,248.25,2870.5833333333335,326.25,16.625,864.7916666666666,1696.5,1141.9583333333333,3380.5,5018.375,7.791666666666667,81.20833333333333,4440.625,202.66666666666666,13681.208333333334,2114.6266666666666,0.0,367.4983333333333,879.8608333333333,3.6808333333333336
2024-02-28 00:00:00+00:00,286.5833333333333,3599.9583333333335,329.5,32.833333333333336,1173.5416666666667,1558.3333333333333,1121.25,3710.5,5574.791666666667,9.041666666666666,79.04166666666667,5633.541666666667,211.58333333333334,10624.041666666666,2346.0475,0.0,885.3991666666666,770.7504166666668,9.824166666666665
2024-02-29 00:00:00+00:00,315.625,2735.1666666666665,322.8333333333333,25.0,1043.3333333333333,1474.4583333333333,1164.25,3630.75,5735.958333333333,8.916666666666666,79.95833333333333,5224.541666666667,214.875,11503.375,2210.9158333333335,0.0,312.8533333333333,619.5275,4.275833333333334
2024-03-01 00:00:00+00:00,301.4583333333333,2444.0416666666665,332.7916666666667,9.5,790.875,1664.0416666666667,1182.375,3777.75,5991.125,8.791666666666666,79.04166666666667,5517.541666666667,217.5,12181.333333333334,2293.6966666666667,0.0,846.4170833333334,574.0345833333333,2.1816666666666666
2024-03-02 00:00:00+00:00,299.3333333333333,2286.1666666666665,272.5833333333333,3.4583333333333335,738.2083333333334,1640.5416666666667,1263.4583333333333,3686.0416666666665,5147.291666666667,8.041666666666666,76.75,2372.4166666666665,212.79166666666666,12489.208333333334,2124.4579166666667,0.0,39.10208333333333,1256.6366666666665,4.10625
2024-03-03 00:00:00+00:00,265.9166666666667,2403.5,248.0,7.375,784.1666666666666,1940.75,1242.7083333333333,3609.0416666666665,4993.666666666667,8.0,66.45833333333333,4154.75,205.25,10825.916666666666,2369.752916666667,0.0,1004.8666666666667,741.3116666666666,3.964166666666667
2024-03-04 00:00:00+00:00,252.375,2737.8333333333335,282.625,2.8333333333333335,943.8333333333334,1451.0416666666667,1281.5833333333333,3931.9583333333335,5041.625,8.708333333333334,70.5,3006.1666666666665,187.25,12497.416666666666,821.8629166666666,5.055833333333333,29.947083333333335,1377.2025,8.010416666666666
2024-03-05 00:00:00+00:00,368.0,4183.875,324.875,32.625,1418.625,1621.9583333333333,1355.4583333333333,4504.083333333333,5433.875,8.625,76.625,6341.958333333333,187.79166666666666,5471.375,619.5170833333333,259.63124999999997,461.6245833333333,1213.7641666666666,36.10458333333333
2024-03-06 00:00:00+00:00,367.125,4122.875,327.4583333333333,45.625,1588.6666666666667,1177.3333333333333,1380.5,4971.041666666667,5948.208333333333,11.208333333333334,81.95833333333333,6293.416666666667,175.5,3279.8333333333335,521.4308333333333,202.69500000000002,316.37291666666664,1905.6295833333334,43.596666666666664
2024-03-07 00:00:00+00:00,330.75,2640.0833333333335,248.75,22.541666666666668,922.125,1726.0833333333333,1353.25,4671.958333333333,6031.958333333333,9.125,78.375,2973.0416666666665,197.79166666666666,11732.25,689.2495833333334,2.362083333333333,309.74875000000003,866.0970833333334,8.0675
2024-03-08 00:00:00+00:00,322.7083333333333,2131.0,286.125,19.5,961.5,1959.3333333333333,1381.5,4489.166666666667,5750.458333333333,8.416666666666666,76.5,3399.4166666666665,211.0,12162.0,702.0708333333333,0.0,381.4920833333333,1165.7095833333333,1.5325
2024-03-09 00:00:00+00:00,317.2916666666667,2347.9583333333335,246.70833333333334,23.625,1319.5,1575.6666666666667,1284.5416666666667,4622.125,4347.5,9.25,70.95833333333333,1975.5,211.04166666666666,11701.125,673.9108333333334,7.850833333333334,85.03083333333333,1110.2862499999999,0.5904166666666667
2024-03-10 00:00:00+00:00,315.5416666666667,2651.7916666666665,250.25,25.25,792.9166666666666,1998.875,1239.7916666666667,4401.666666666667,3653.7083333333335,8.666666666666666,64.08333333333333,2940.0833333333335,213.41666666666666,9844.125,780.9345833333333,0.0,85.25875,808.3966666666666,0.54125
2024-03-11 00:00:00+00:00,316.7916666666667,3752.9583333333335,247.08333333333334,34.958333333333336,1148.5,1505.4166666666667,1295.625,4892.416666666667,3655.625,8.75,68.83333333333333,5373.125,207.20833333333334,9218.833333333334,650.12875,54.72625,767.7912500000001,931.97375,16.086666666666666
2024-03-12 00:00:00+00:00,339.2083333333333,5098.083333333333,401.375,54.541666666666664,1608.0833333333333,1246.125,1397.5416666666667,5193.25,3655.9166666666665,8.5,79.41666666666667,6680.625,206.625,3766.2083333333335,509.70958333333334,429.43083333333334,498.8245833333333,1532.1945833333332,43.11958333333334
2024-03-13 00:00:00+00:00,395.1666666666667,5413.0,396.2083333333333,53.458333333333336,1656.6666666666667,1320.7083333333333,1439.6666666666667,5287.375,3654.0833333333335,9.958333333333334,83.54166666666667,6294.166666666667,191.29166666666666,3238.4583333333335,522.0358333333334,288.39958333333334,139.87625,1808.0045833333334,41.62208333333333
2024-03-14 00:00:00+00:00,418.875,4450.166666666667,397.2083333333333,49.166666666666664,1236.0,1299.2083333333333,1478.9583333333333,5384.791666666667,3643.0416666666665,8.791666666666666,89.04166666666667,5043.958333333333,173.375,6485.291666666667,581.9250000000001,112.07541666666667,405.96791666666667,1444.595,35.885416666666664
